Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value
Aphelia,Centrolepidaceae,Poales,0.0,0.0,0.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,
Apium,Apiaceae,Apiales,2.857142857,0.2,0.5,0.0,0.003968254,0.0,1.0,0.625,1.0,4.0,0.925,1.08,
Apocynum,Apocynaceae,Gentianales,11.11111111,0.444444444,1.0,0.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,1.9428571428571428,0.981,0.6835416667499999,
Aquilegia,Ranunculaceae,Ranunculales,0.740055504,0.170212766,1.0,0.0,0.0,0.25,1.0,1.0,1.0,4.0,0.486666667,0.53,3.773584906
Arabidella,Brassicaceae,Brassicales,0.0,0.0,0.5,0.5,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Arabidopsis,Brassicaceae,Brassicales,0.0,0.0,0.1,0.0,0.00485306,0.0,1.0,0.9,1.0,2.9222222222222225,0.5882,0.266818182,31.02969721
Arabis,Brassicaceae,Brassicales,0.035267149,0.018691589,0.690721649,0.0,0.00485306,0.0,0.958333333,0.884615385,1.0,4.0,0.56,0.482307692,66.42766091
Aralia,Araliaceae,Apiales,0.0,0.0,1.0,0.333333333,0.0,0.0,1.0,0.5,1.0,2.0,0.6304592000547441,1.8086842105,
Arbutus,Ericaceae,Ericales,100.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.5,0.97,0.8798214285,
Arceuthobium,Santalaceae,Santalales,0.0,0.0,1.0,0.0,0.002139037,0.0,1.0,0.8928571430000001,0.6583333333333333,0.0,0.6304592000547441,39.71222222,
Arctium,Asteraceae,Asterales,6.666666667,0.466666667,0.0,0.0,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Arctomecon,Papaveraceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.9583333333333334,1.0,2.3942552466726874,0.23,1.1532142857142857,
Arctostaphylos,Ericaceae,Ericales,0.372960373,0.121212121,1.0,1.0,0.0,0.0,1.0,0.5,1.0,2.0,0.9123333333333333,1.25,
Arctotheca,Asteraceae,Asterales,0.0,0.0,0.666666667,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Ardisia,Primulaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6743197278571429,1.0,2.328571429,0.63,2.65,
Arenaria,Caryophyllaceae,Caryophyllales,0.0,0.0,0.618421053,0.0,0.001818182,0.0,1.0,0.875,1.0,4.0,0.5151666666666667,0.7,20.20305089
Argemone,Papaveraceae,Ranunculales,1.515151515,0.083333333,0.583333333,0.0,0.0,0.0,1.0,0.9583333333333334,1.0,2.3942552466726874,0.23,0.6,
Argentina,Rosaceae,Rosales,0.0,0.0,0.9662624202,0.0,0.001060071,0.0,0.869068767173913,0.7657793086666667,0.9722222222083333,2.1739697801,0.8256875,0.7405270453157895,
Argentipallium,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Argyrochosma,Pteridaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,1.0,3.8333333334999997,0.6304592000547441,5.97,
Argyrolobium,Fabaceae,Fabales,0.0,0.0,1.0,0.5,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.91,0
Argyroxiphium,Asteraceae,Asterales,80.0,1.6,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,3.25,0.6654010416875,3.3862005286025645,
Argythamnia,Euphorbiaceae,Malpighiales,0.0,0.0,1.0,0.0,0.01239531,0.03333333333333333,0.980769231,0.744047619,0.7,2.2299770105714285,0.58,2.6397142856666664,
Arisaema,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.2,1.0,3.0,0.6304592000547441,4.975,2.416244277
Arisarum,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.2,1.0,3.0,0.6304592000547441,14.0,24.33892979
Aristida,Poaceae,Poales,0.0,0.0,0.517857143,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,2.0,0.49689285714285714,4.6528267402125,
Aristolochia,Aristolochiaceae,Piperales,0.0,0.0,1.0,0.238095238,0.0,1.0,1.0,0.5,1.0,2.636363636,0.6304592000547441,0.375,28.28427125
Armeria,Plumbaginaceae,Caryophyllales,0.606060606,0.133333333,1.0,0.288888889,0.001196172,0.28760069469672456,1.0,1.0,1.0,1.333333333,0.6304592000547441,4.31,0
Armoracia,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,1.0,0.0,1.0,2.9222222222222225,0.4929733334,1.25,
Arnica,Asteraceae,Asterales,0.158730159,0.027777778,0.945945946,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Aronia,Rosaceae,Rosales,41.66666667,0.625,1.0,1.0,0.001060071,0.0,1.0,1.0,1.0,2.1739697801,0.8256875,1.28,
Arrhenatherum,Poaceae,Poales,33.33333333,0.333333333,1.0,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.704,6.395,35.05126656
Artemisia,Asteraceae,Asterales,0.064350064,0.047297297,0.896296296,0.286666667,0.00210989,0.0,1.0,0.794117647,0.075,2.58694816475,0.6654010416875,4.661521739,36.69085686
Arthrocnemum,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.4484126984285717,0.199,1.3453542688666666,
Arthropodium,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,2.45,
Arum,Araceae,Alismatales,5.555555556,0.222222222,1.0,0.0,0.000248447,0.0,1.0,0.5,1.0,3.0,0.6304592000547441,10.28142857,25.83494498
Arundinaria,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Arundo,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.49689285714285714,2.8,
Asarum,Aristolochiaceae,Piperales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2.0,0.6304592000547441,6.385,21.88347405
Asclepias,Apocynaceae,Gentianales,0.037023325,0.013513514,0.986486486,0.027027027,0.000658617,0.0,1.0,0.5,1.0,1.9428571428571428,0.981,0.42,
Asparagus,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.9,0.956,2.03125,21.04713062
Asperula,Rubiaceae,Gentianales,0.063291139,0.025,0.975,0.0125,0.0006,0.0,1.0,0.875,1.0,2.0387159138333333,0.7185,1.3786363636666668,
Asphodeline,Xanthorrhoeaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.75,0.946,4.44,0
Asphodelus,Xanthorrhoeaceae,Asparagales,33.33333333,0.5,0.9,0.0,0.0,0.0,1.0,0.5,1.0,0.75,0.946,3.485,5.88410234
Aspidotis,Pteridaceae,Monilophyta,100.0,0.5,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,1.0,3.8333333334999997,0.6304592000547441,5.97,
Asplenium,Aspleniaceae,Monilophyta,0.648148148,0.259259259,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,1.0,1.083333333,0.6304592000547441,6.301764706,20.8548925
Astelia,Asteliaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,4.0,0.6304592000547441,1.27,
Aster,Asteraceae,Asterales,0.154181027,0.11409396,0.944444444,0.039473684,0.00210989,0.0,1.0,0.5,1.0,4.0,0.6654010416875,3.3862005286025645,
Asteriscus,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,0.86,0
Asterolasia,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,1.0,1.0,3.2681818182,0.6304592000547441,1.880867816,
Astilbe,Saxifragaceae,Saxifragales,100.0,0.5,1.0,0.0,0.0,0.28760069469672456,1.0,0.5833333334999999,1.0,2.3942552466726874,0.6304592000547441,1.406666667,
Astragalus,Fabaceae,Fabales,0.0,0.0,0.88863109,0.0,0.096494845,0.7719298245789473,1.0,0.85,1.0,2.8,0.5700679541176471,0.865,22.2073673
Astrantia,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.5,1.0,3.3888888888333333,0.925,2.5124782609130434,
Astrodaucus,Apiaceae,Apiales,0.0,0.0,0.7088810259076923,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,5.04,3.928371007
Astroloma,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333333,1.9659090908333334,0.9123333333333333,0.8798214285,
Astrotricha,Araliaceae,Apiales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,2.4728535353333334,0.6304592000547441,1.8086842105,
Asyneuma,Campanulaceae,Asterales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3314999999999997,
Athamanta,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,1.23,
Atractylis,Asteraceae,Asterales,0.0,0.0,0.75,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.99,
Atraphaxis,Polygonaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,
Atriplex,Amaranthaceae,Caryophyllales,0.158940397,0.119205298,0.369281046,0.232026144,0.041463415,0.0,1.0,0.96875,0.086956522,4.0,0.199,1.172962963,58.85704279
Atropa,Solanaceae,Solanales,0.0,0.0,1.0,0.0,0.089837398,0.007092198666666666,1.0,1.0,1.0,1.3402777776666666,0.25625000000000003,1.95,
Aubrieta,Brassicaceae,Brassicales,13.33333333,0.333333333,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.42,
Aureolaria,Orobanchaceae,Lamiales,0.0,0.0,0.4687144676470588,0.0,0.0,1.0,1.0,0.8805555555555555,1.0,1.5,0.7155,4.165212766,
Australopyrum,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,5.72,0
Austrofestuca,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,3.71,
Avena,Poaceae,Poales,0.600600601,0.108108108,0.0,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.028333333,8.917777778,36.76904813
Avenula,Poaceae,Poales,0.666666667,0.08,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Azolla,Salviniaceae,Monilophyta,0.0,0.0,0.666666667,0.0,0.0,0.28760069469672456,1.0,0.5,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.77,
Baccharis,Asteraceae,Asterales,0.0,0.0,1.0,0.833333333,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,1.928571429,0.6654010416875,3.3862005286025645,
Bacopa,Plantaginaceae,Lamiales,0.0,0.0,0.666666667,0.0,0.005925926,1.0,1.0,0.753702001625,0.834375,1.5,0.6612222223333334,1.2,
Baeckea,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.5507212102,0.8098125,0.8061394557142857,
Bahia,Asteraceae,Asterales,0.0,0.0,0.75,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Baileya,Asteraceae,Asterales,0.0,0.0,0.2,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,7.32,
Baldellia,Alismataceae,Alismatales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,0.74,14.075833333333334,
Ballota,Lamiaceae,Lamiales,0.0,0.0,1.0,0.142857143,0.004320557,0.9583333333749999,1.0,1.0,1.0,1.5795454545454546,0.664,1.1319000933529413,
Balsamorhiza,Asteraceae,Asterales,7.272727273,0.363636364,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Banksia,Proteaceae,Proteales,4.761904762,0.142857143,1.0,1.0,0.000625,0.0,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.8945,0.85,
Baptisia,Fabaceae,Fabales,6.666666667,0.166666667,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Barbarea,Brassicaceae,Brassicales,0.0,0.0,0.36,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.8330963370185186,
Bartonia,Gentianaceae,Gentianales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8296703297142857,1.0,2.9545454545,0.723,4.839333333333333,
Bartsia,Orobanchaceae,Lamiales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2.0,0.7155,4.165212766,
Bassia,Amaranthaceae,Caryophyllales,3.571428571,0.125,0.125,0.166666667,0.041463415,0.0,1.0,1.0,0.333333333,2.4484126984285717,0.199,1.12,
Bauera,Cunoniaceae,Oxalidales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,
Baumea,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.031612976777777774,2.2,0.0945,0.9907597402857142,
Beckmannia,Poaceae,Poales,0.0,0.0,0.333333333,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Begonia,Begoniaceae,Cucurbitales,0.0,0.0,1.0,0.0,0.0,1.0,0.9841325564285818,0.7694294731480881,1.0,2.24,0.04,0.5655,48.23633615
Bellevalia,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,15.51923077,70.31024987
Bellis,Asteraceae,Asterales,0.0,0.0,0.857142857,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,1.706666667,16.91455867
Bellium,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Berberis,Berberidaceae,Ranunculales,0.362318841,0.041666667,1.0,1.0,0.0,0.28760069469672456,1.0,0.833333333,1.0,1.941176471,0.6304592000547441,1.401578947,45.51012976
Bergia,Elatinaceae,Malpighiales,0.0,0.0,0.0,0.0,0.0,0.28760069469672456,1.0,0.5,1.0,2.3942552466726874,0.6304592000547441,3.61002258814534,
Berlandiera,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Berteroa,Brassicaceae,Brassicales,0.0,0.0,0.3,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.71,
Bertya,Euphorbiaceae,Malpighiales,0.0,0.0,1.0,1.0,0.01239531,0.03333333333333333,0.980769231,0.744047619,0.7,2.2299770105714285,0.58,2.6397142856666664,
Besseya,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,1.0,1.0,0.753702001625,0.834375,1.5,0.6612222223333334,1.208066109923077,
Beta,Amaranthaceae,Caryophyllales,0.0,0.0,0.5,0.0,0.041463415,0.0,1.0,1.0,0.5,2.4484126984285717,0.199,1.022857143,0
Betula,Betulaceae,Fagales,2.645502646,0.357142857,1.0,1.0,0.054545455,0.28760069469672456,1.0,0.8,0.0,2.846153846,0.995,0.648333333,39.94133988
Beyeria,Euphorbiaceae,Malpighiales,0.0,0.0,1.0,1.0,0.01239531,0.03333333333333333,0.980769231,0.744047619,0.7,2.2299770105714285,0.58,2.6397142856666664,
Biarum,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.2,1.0,3.0,0.6304592000547441,3.32,2.347659227
Bidens,Asteraceae,Asterales,0.324569945,0.126582278,0.327868852,0.012658228,0.00210989,0.0,1.0,1.0,1.0,2.555555556,0.59125,2.183333333,41.22731085
Bifora,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,2.5124782609130434,
Bilderdykia,Polygonaceae,Caryophyllales,0.0,0.0,0.333333333,0.333333333,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,
Billardiera,Pittosporaceae,Apiales,0.0,0.0,1.0,0.5,0.005,0.0,0.9841325564285818,1.0,1.0,2.21875,0.6304592000547441,0.535,
Biscutella,Brassicaceae,Brassicales,0.0,0.0,0.871794872,0.029143482790697676,0.00485306,0.0,1.0,1.0,1.0,4.0,0.4929733334,1.29,49.33303125
Bistorta,Polygonaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,
Blechnum,Blechnaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,0.8173756359705927,2.25,0.6304592000547441,3.61002258814534,
Blennosperma,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Blephilia,Lamiaceae,Lamiales,0.0,0.0,1.0,0.0,0.004320557,0.9583333333749999,1.0,0.7129528985652174,0.9986772486666666,1.5795454545454546,0.664,1.1319000933529413,
Bloomeria,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.27415334995238,
Blumea,Asteraceae,Asterales,0.0,0.0,0.6092541790456273,0.0,0.00210989,0.0,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Blysmus,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5,0.0,2.2,0.0945,0.9907597402857142,
Bobea,Rubiaceae,Gentianales,16.66666667,0.25,1.0,1.0,0.0006,0.0,1.0,0.7422839506666667,1.0,2.5,0.7185,1.3786363636666668,
Boechera,Brassicaceae,Brassicales,0.534759358,0.088235294,0.847222222,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.24,0
Boerhavia,Nyctaginaceae,Caryophyllales,0.0,0.0,0.461538462,0.0,0.005063291,0.0,0.9841325564285818,0.7694294731480881,1.0,3.0,0.6304592000547441,1.19,
Bolanthus,Caryophyllaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.001818182,0.0,1.0,0.9091866028421052,0.95541666665,3.240740740777778,0.5151666666666667,1.21415601275,
Bombycilaena,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Borago,Boraginaceae,Boraginales,0.0,0.0,0.5,0.0,0.001824818,0.0,1.0,1.0,1.0,2.9123376622857142,0.915,1.75,
Borderea,Dioscoreaceae,Dioscoreales,0.0,0.0,1.0,0.0,0.009195402,0.25,1.0,1.0,1.0,1.7,0.6304592000547441,1.0425,
Bornmuellera,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,1.09,
Boronia,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,1.0,1.0,3.2681818182,0.6304592000547441,1.880867816,
Boschniakia,Orobanchaceae,Lamiales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8805555555555555,1.0,1.5,0.7155,4.165212766,
Bossiaea,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Bothriochloa,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.0,0.5,0.0,3.0,0.49689285714285714,4.6528267402125,
Botrychium,Ophioglossaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,0.8173756359705927,2.3942552466726874,0.6304592000547441,8.306666667,39.54803008
Bouteloua,Poaceae,Poales,0.284900285,0.037037037,0.796296296,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Boykinia,Saxifragaceae,Saxifragales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.5833333334999999,1.0,2.3942552466726874,0.6304592000547441,1.406666667,
Brachiaria,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Brachyactis,Asteraceae,Asterales,0.0,0.0,0.6092541790456273,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Brachyelytrum,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Brachyglottis,Asteraceae,Asterales,100.0,0.5,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,1.875,0.6654010416875,3.3862005286025645,
Brachyloma,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333333,1.9659090908333334,0.9123333333333333,0.8798214285,
Brachypodium,Poaceae,Poales,2.222222222,0.1,0.7,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.49689285714285714,0.572222222,36.17847615
Brachyscome,Asteraceae,Asterales,0.0,0.0,0.735294118,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Bracteantha,Asteraceae,Asterales,0.0,0.0,0.6,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Brassica,Brassicaceae,Brassicales,0.12987013,0.035714286,0.259259259,0.06779661,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.37,0.925151515,36.57966381
Braya,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,1.05,
Brickellia,Asteraceae,Asterales,0.362318841,0.041666667,1.0,0.8125,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Brighamia,Campanulaceae,Asterales,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.8894557824285715,1.0,4.0,0.72125,1.05,
Brimeura,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,4.0,0.956,8.4,
Briza,Poaceae,Poales,0.0,0.0,0.1875,0.0,0.074314214,1.0,1.0,0.75,0.0,1.7807017544210528,0.49689285714285714,6.954814815,23.92674775
Brodiaea,Asparagaceae,Asparagales,1.098901099,0.071428571,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.27415334995238,
Bromopsis,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Bromus,Poaceae,Poales,0.031735957,0.02173913,0.317391304,0.0,0.074314214,1.0,1.0,0.880952381,0.0,1.7807017544210528,0.0185,8.390131579,32.17300086
Bryonia,Cucurbitaceae,Cucurbitales,0.0,0.0,1.0,0.0,0.024852071,0.0,0.75,1.0,1.0,2.0,0.498,2.158,24.71426572
Buddleja,Scrophulariaceae,Lamiales,1.098901099,0.071428571,1.0,1.0,0.001764706,0.0,1.0,1.0,1.0,2.6,0.93,1.246666667,27.43581311
Bufonia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.714285714,0.0,0.001818182,0.0,1.0,0.9091866028421052,1.0,3.240740740777778,0.5151666666666667,1.21415601275,
Buglossoides,Boraginaceae,Boraginales,0.0,0.0,0.428571429,0.0,0.001824818,0.0,1.0,0.5,1.0,2.9123376622857142,0.7039500000000001,1.4171923077000002,
Bulbine,Xanthorrhoeaceae,Asparagales,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.946,16.40846154,33.7347424
Bulbocodium,Colchicaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.3942552466726874,0.7468,10.4050757585,
Bulbostylis,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.0,2.2,0.0945,0.9907597402857142,
Bunias,Brassicaceae,Brassicales,0.0,0.0,0.166666667,0.0,0.00485306,0.0,1.0,0.75,1.0,2.9222222222222225,0.4929733334,2.39,11.08929142
Bunium,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,2.5124782609130434,
Buphthalmum,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,2.45,0
Bupleurum,Apiaceae,Apiales,0.0,0.0,0.414893617,0.14893617,0.003968254,0.0,1.0,0.857142857,1.0,4.0,0.925,2.491666667,34.02759147
Bursaria,Pittosporaceae,Apiales,0.0,0.0,1.0,1.0,0.005,0.0,0.9841325564285818,1.0,1.0,2.21875,0.6304592000547441,0.535,
Buxus,Buxaceae,Buxales,0.0,0.0,1.0,1.0,0.0,0.28760069469672456,1.0,1.0,1.0,2.0,0.6304592000547441,1.115,38.68476561
Cacalia,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Cachrys,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Caesalpinia,Fabaceae,Fabales,0.0,0.0,1.0,0.8,0.096494845,1.0,1.0,0.9291558728928572,1.0,1.833333333,0.5700679541176471,1.55,39.63937331
